User ID,subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,,,,,GenderinDevice,,,,,,,,,,,,,,,,User ID,subscription Type,Monthly Revenue,Join,Date,Country,Age,Gender,Device,
729,Basic,15,7/7/2022,30-06-23,Canada,43,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,Basic,12,27-06-22,30-06-23,United States,49,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,Basic,13,19-06-22,29-06-23,United States,30,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,Basic,12,19-06-22,29-06-23,Canada,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,Basic,10,18-06-22,29-06-23,United Kingdom,51,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,Basic,14,19-06-22,30-06-23,Australia,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,Basic,14,24-06-22,28-06-23,Germany,40,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,Basic,11,30-06-22,30-06-23,France,49,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Basic,15,2/7/2022,30-06-23,Brazil,43,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,Basic,14,26-06-22,1/7/2023,Mexico,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,Basic,13,21-06-22,28-06-23,Spain,27,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Basic,14,16-06-22,29-06-23,Italy,30,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,Basic,14,9/6/2022,30-06-23,Spain,47,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,Basic,13,10/6/2022,30-06-23,Spain,51,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,Basic,15,10/6/2022,28-06-23,United States,31,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,Basic,13,11/6/2022,29-06-23,Canada,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,Basic,11,12/6/2022,30-06-23,United States,28,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,Basic,15,15-06-22,30-06-23,United States,32,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,Basic,11,25-06-22,29-06-23,Canada,41,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,Basic,13,30-06-22,28-06-23,United Kingdom,40,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,Basic,12,6/7/2022,30-06-23,Australia,46,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,Basic,13,9/7/2022,29-06-23,Germany,47,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,Basic,14,18-07-22,29-06-23,France,45,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Basic,10,24-07-22,28-06-23,Brazil,28,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,Basic,12,27-07-22,30-06-23,Mexico,43,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,Basic,11,10/8/2022,29-06-23,Spain,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,Basic,13,16-08-22,30-06-23,Italy,32,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Basic,14,23-08-22,29-06-23,Spain,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,Basic,11,3/9/2022,30-06-23,Spain,32,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,Basic,12,4/9/2022,29-06-23,United States,47,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,Basic,14,5/9/2022,29-06-23,Canada,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,Basic,13,4/9/2022,1/7/2023,United States,40,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,Basic,11,31-08-22,29-06-23,United States,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Basic,10,1/9/2022,2/7/2023,Canada,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,Basic,10,15-09-22,29-06-23,United Kingdom,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Basic,15,18-09-22,3/7/2023,Australia,28,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Basic,11,28-09-22,29-06-23,Germany,35,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,Basic,13,30-09-22,1/7/2023,France,43,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Basic,15,7/10/2022,29-06-23,Brazil,39,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Basic,10,8/10/2022,2/7/2023,Mexico,38,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,Basic,14,8/10/2022,30-06-23,Spain,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,Basic,11,3/10/2022,1/7/2023,Italy,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,Basic,14,4/10/2022,28-06-23,Spain,27,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,Basic,12,2/10/2022,1/7/2023,Spain,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,Basic,13,1/10/2022,30-06-23,United States,27,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,Basic,15,3/10/2022,2/7/2023,Canada,49,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,Basic,11,20-10-22,28-06-23,United States,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Basic,11,21-10-22,1/7/2023,United States,44,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,Basic,11,28-10-22,30-06-23,Canada,31,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Basic,13,3/11/2022,1/7/2023,United Kingdom,33,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Basic,10,7/11/2022,28-06-23,Australia,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Basic,15,12/11/2022,30-06-23,Germany,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Basic,14,13-11-22,29-06-23,France,30,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Basic,13,2/11/2022,1/7/2023,Brazil,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Basic,13,1/11/2022,29-06-23,Mexico,37,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Basic,14,31-10-22,30-06-23,Spain,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,Basic,12,28-10-22,29-06-23,Italy,35,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Basic,13,24-10-22,30-06-23,Spain,32,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Basic,12,3/10/2022,29-06-23,Spain,49,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Basic,12,13-09-22,30-06-23,United States,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Basic,11,2/9/2022,30-06-23,Canada,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,Basic,14,30-08-22,30-06-23,United States,37,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Basic,15,25-08-22,30-06-23,United States,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Basic,12,11/8/2022,30-06-23,Canada,45,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Basic,11,5/8/2022,30-06-23,United Kingdom,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,Basic,12,2/8/2022,30-06-23,Australia,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,Basic,11,3/8/2022,1/7/2023,Germany,47,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Basic,12,4/8/2022,1/7/2023,France,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Basic,10,5/8/2022,30-06-23,Brazil,35,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Basic,15,12/7/2022,30-06-23,Mexico,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,Basic,10,2/7/2022,30-06-23,Spain,48,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Basic,12,26-06-22,30-06-23,Italy,36,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Basic,10,22-06-22,29-06-23,Spain,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Basic,13,22-06-22,30-06-23,Spain,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Basic,14,19-06-22,1/7/2023,United States,43,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Basic,14,22-06-22,2/7/2023,Canada,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,Basic,15,27-06-22,28-06-23,United States,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,Basic,15,1/7/2022,30-06-23,United States,30,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Basic,11,28-06-22,30-06-23,Canada,46,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Basic,13,25-06-22,1/7/2023,United Kingdom,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,Basic,10,22-06-22,28-06-23,Australia,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,Basic,13,9/6/2022,29-06-23,Germany,38,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Basic,13,10/6/2022,30-06-23,France,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Basic,15,11/6/2022,1/7/2023,Brazil,33,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Basic,10,11/6/2022,28-06-23,Mexico,50,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Basic,10,12/6/2022,29-06-23,Spain,38,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Basic,15,13-06-22,30-06-23,Italy,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Basic,15,18-06-22,30-06-23,Spain,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Basic,15,29-06-22,30-06-23,Spain,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Basic,13,30-06-22,28-06-23,United States,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Basic,14,1/7/2022,1/7/2023,Canada,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Basic,11,7/7/2022,30-06-23,United States,43,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Basic,12,13-07-22,29-06-23,United States,35,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Basic,11,24-07-22,29-06-23,Canada,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Basic,15,29-07-22,30-06-23,United Kingdom,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Basic,13,31-07-22,30-06-23,Australia,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Basic,12,9/8/2022,30-06-23,Germany,30,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Basic,11,18-08-22,1/7/2023,France,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Basic,15,20-08-22,30-06-23,Brazil,34,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Basic,15,30-08-22,30-06-23,Mexico,33,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,Basic,10,1/9/2022,29-06-23,Spain,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Basic,13,2/9/2022,3/7/2023,Italy,30,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Basic,10,2/9/2022,29-06-23,Spain,35,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Basic,14,15-09-22,2/7/2023,Spain,40,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Basic,13,17-09-22,29-06-23,United States,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,Basic,14,26-09-22,3/7/2023,Canada,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Basic,12,27-09-22,29-06-23,United States,31,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Basic,15,4/10/2022,1/7/2023,United States,28,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Basic,12,6/10/2022,29-06-23,Canada,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Basic,11,7/10/2022,2/7/2023,United Kingdom,38,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Basic,13,6/10/2022,30-06-23,Australia,35,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Basic,15,7/10/2022,3/7/2023,Germany,49,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Basic,13,6/10/2022,29-06-23,France,42,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,Basic,14,6/10/2022,2/7/2023,Brazil,37,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,Basic,13,4/10/2022,1/7/2023,Mexico,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,Basic,10,14-10-22,2/7/2023,Spain,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Basic,12,19-10-22,29-06-23,Italy,49,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Basic,12,21-10-22,1/7/2023,Spain,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Basic,11,28-10-22,30-06-23,Spain,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Basic,11,1/11/2022,2/7/2023,United States,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Basic,10,12/11/2022,29-06-23,Canada,30,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Basic,13,13-11-22,30-06-23,United States,51,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Basic,15,9/11/2022,30-06-23,United States,47,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Basic,12,8/11/2022,1/7/2023,Canada,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Basic,14,6/11/2022,30-06-23,United Kingdom,39,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Basic,10,7/11/2022,30-06-23,Australia,49,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Basic,12,2/11/2022,1/7/2023,Germany,33,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Basic,10,6/10/2022,30-06-23,France,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,Basic,15,16-09-22,30-06-23,Brazil,40,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,Basic,14,10/9/2022,30-06-23,Mexico,40,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,Basic,12,4/9/2022,30-06-23,Spain,51,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Basic,13,26-08-22,1/7/2023,Italy,50,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,Basic,14,14-08-22,1/7/2023,Spain,50,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Basic,14,12/8/2022,1/7/2023,Spain,47,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,Basic,12,10/8/2022,30-06-23,United States,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,Basic,11,10/8/2022,1/7/2023,Canada,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Basic,15,4/8/2022,1/7/2023,United States,36,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,Basic,10,5/8/2022,1/7/2023,United States,41,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,Basic,13,17-07-22,30-06-23,Canada,49,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,Basic,12,16-07-22,1/7/2023,United Kingdom,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Basic,15,13-07-22,1/7/2023,Australia,30,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,Basic,13,3/7/2022,2/7/2023,Germany,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Basic,11,24-06-22,29-06-23,France,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,Basic,14,21-06-22,1/7/2023,Brazil,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,Basic,10,22-06-22,1/7/2023,Mexico,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,Basic,10,23-06-22,2/7/2023,Spain,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,Basic,14,26-06-22,29-06-23,Italy,28,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,Basic,11,27-06-22,30-06-23,Spain,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,Basic,13,28-06-22,1/7/2023,Spain,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,Basic,13,28-06-22,2/7/2023,United States,33,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Basic,12,18-06-22,29-06-23,Canada,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Basic,11,11/6/2022,30-06-23,United States,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,Basic,11,11/6/2022,1/7/2023,United States,31,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,Basic,13,12/6/2022,1/7/2023,Canada,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,Basic,15,13-06-22,29-06-23,United Kingdom,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,Basic,11,13-06-22,29-06-23,Australia,50,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,Basic,11,18-06-22,2/7/2023,Germany,34,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,Basic,15,23-06-22,30-06-23,France,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Basic,12,26-06-22,30-06-23,Brazil,38,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,Basic,13,29-06-22,29-06-23,Mexico,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,Basic,10,2/7/2022,1/7/2023,Spain,45,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,Basic,10,6/7/2022,30-06-23,Italy,44,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,Basic,14,18-07-22,30-06-23,Spain,50,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,Basic,15,29-07-22,30-06-23,Spain,38,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Basic,13,30-07-22,1/7/2023,United States,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Basic,13,3/8/2022,1/7/2023,Canada,50,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,Basic,10,15-08-22,30-06-23,United States,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,Basic,10,20-08-22,1/7/2023,United States,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,Basic,14,21-08-22,30-06-23,Canada,32,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,Basic,11,30-08-22,2/7/2023,United Kingdom,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,Basic,15,1/9/2022,29-06-23,Australia,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,Basic,14,2/9/2022,3/7/2023,Germany,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,Basic,12,4/9/2022,30-06-23,France,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,Basic,12,10/9/2022,2/7/2023,Brazil,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,Basic,11,25-09-22,29-06-23,Mexico,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,Basic,12,27-09-22,3/7/2023,Spain,37,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,Basic,13,1/10/2022,30-06-23,Italy,38,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,Basic,13,6/10/2022,2/7/2023,Spain,32,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Basic,15,7/10/2022,30-06-23,Spain,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Basic,13,8/10/2022,3/7/2023,United States,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,Basic,14,8/10/2022,1/7/2023,Canada,30,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,Basic,10,8/10/2022,3/7/2023,United States,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,Basic,13,8/10/2022,29-06-23,United States,29,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,Basic,15,8/10/2022,2/7/2023,Canada,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,Basic,15,10/10/2022,1/7/2023,United Kingdom,32,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,Basic,12,19-10-22,2/7/2023,Australia,44,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,Basic,15,20-10-22,29-06-23,Germany,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Basic,12,26-10-22,1/7/2023,France,50,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,Basic,14,29-10-22,30-06-23,Brazil,33,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,Basic,10,31-10-22,2/7/2023,Mexico,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Basic,15,11/11/2022,29-06-23,Spain,40,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,Basic,14,9/11/2022,1/7/2023,Italy,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,Basic,14,9/11/2022,1/7/2023,Spain,27,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,Basic,13,7/11/2022,1/7/2023,Spain,34,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Basic,13,8/11/2022,30-06-23,United States,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,Basic,14,5/11/2022,1/7/2023,Canada,37,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,Basic,10,25-10-22,1/7/2023,United States,27,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
